time_h,depth_0_m,depth_71_m,depth_89_m,depth_194_m,depth_287_m,depth_383_m,depth_456_m,water_level_0_m,water_level_71_m,water_level_89_m,water_level_194_m,water_level_287_m,water_level_383_m,water_level_456_m
0.000000,0.080000,0.080000,0.080000,0.080000,0.080000,0.080000,0.080000,93.712000,92.523086,92.380163,90.712000,90.612000,90.098370,89.342000
0.016667,0.060103,0.080003,0.079978,0.081867,0.077275,0.079998,0.075249,93.692103,92.523089,92.380141,90.713867,90.609275,90.098367,89.337249
0.033333,0.077765,0.080007,0.079960,0.083743,0.074692,0.079995,0.077064,93.709765,92.523092,92.380124,90.715743,90.606692,90.098364,89.339064
0.050000,0.127330,0.080009,0.079950,0.084915,0.072981,0.079993,0.077942,93.759330,92.523094,92.380113,90.716915,90.604981,90.098363,89.339942
0.066667,0.193909,0.080010,0.079942,0.085825,0.071629,0.079992,0.078437,93.825909,92.523096,92.380105,90.717825,90.603629,90.098362,89.340437
0.083333,0.268434,0.080012,0.079935,0.086618,0.070474,0.079991,0.078757,93.900434,92.523097,92.380098,90.718618,90.602474,90.098361,89.340757
0.100000,0.346856,0.080013,0.079928,0.087335,0.069454,0.079990,0.078981,93.978856,92.523099,92.380091,90.719335,90.601454,90.098360,89.340981
0.116667,0.427332,0.080014,0.079922,0.087997,0.068535,0.079989,0.079147,94.059332,92.523100,92.380085,90.719997,90.600535,90.098359,89.341147
0.133333,0.508884,0.080015,0.079916,0.088612,0.067698,0.079988,0.079274,94.140884,92.523101,92.380079,90.720612,90.599698,90.098358,89.341274
0.150000,0.590884,0.080016,0.079911,0.089190,0.066928,0.079988,0.079375,94.222884,92.523102,92.380074,90.721190,90.598928,90.098357,89.341375
0.166667,0.672810,0.080017,0.079906,0.089736,0.066216,0.079987,0.079456,94.304810,92.523103,92.380069,90.721736,90.598216,90.098356,89.341456
0.183333,0.754180,0.080018,0.079902,0.090254,0.065552,0.079986,0.079523,94.386180,92.523104,92.380065,90.722254,90.597552,90.098356,89.341523
0.200000,0.834569,0.080019,0.079897,0.090747,0.064932,0.079986,0.079577,94.466569,92.523105,92.380060,90.722747,90.596932,90.098355,89.341577
0.216667,0.913579,0.080021,0.079893,0.091219,0.064350,0.079985,0.079622,94.545579,92.523107,92.380056,90.723219,90.596350,90.098355,89.341622
0.233333,0.990830,0.080022,0.079889,0.091672,0.063801,0.079984,0.079657,94.622830,92.523108,92.380052,90.723672,90.595801,90.098354,89.341657
0.250000,1.065968,0.080025,0.079885,0.092107,0.063283,0.079984,0.079683,94.697968,92.523110,92.380048,90.724107,90.595283,90.098353,89.341683
0.266667,1.138677,0.080027,0.079881,0.092526,0.062792,0.079983,0.079700,94.770677,92.523113,92.380044,90.724526,90.594792,90.098353,89.341700
0.283333,1.208680,0.080031,0.079877,0.092931,0.062326,0.079983,0.079707,94.840680,92.523117,92.380040,90.724931,90.594326,90.098352,89.341707
0.300000,1.275733,0.080036,0.079873,0.093323,0.061883,0.079982,0.079703,94.907733,92.523121,92.380036,90.725323,90.593883,90.098352,89.341703
0.316667,1.339611,0.080042,0.079869,0.093703,0.061461,0.079982,0.079687,94.971611,92.523127,92.380032,90.725703,90.593461,90.098351,89.341687
0.333333,1.400099,0.080049,0.079865,0.094071,0.061058,0.079981,0.079657,95.032099,92.523135,92.380028,90.726071,90.593058,90.098351,89.341657
0.350000,1.456980,0.080058,0.079861,0.094428,0.060672,0.079981,0.079614,95.088980,92.523144,92.380024,90.726428,90.592672,90.098350,89.341614
0.366667,1.510035,0.080069,0.079857,0.094776,0.060304,0.079980,0.079554,95.142035,92.523155,92.380020,90.726776,90.592304,90.098350,89.341554
0.383333,1.559046,0.080082,0.079853,0.095114,0.059950,0.079980,0.079479,95.191046,92.523168,92.380016,90.727114,90.591950,90.098350,89.341479
0.400000,1.603802,0.080097,0.079849,0.095444,0.059611,0.079980,0.079386,95.235802,92.523183,92.380012,90.727444,90.591611,90.098349,89.341386
0.416667,1.644098,0.080114,0.079845,0.095766,0.059285,0.079979,0.079276,95.276098,92.523200,92.380008,90.727766,90.591285,90.098349,89.341276
0.433333,1.679744,0.080134,0.079841,0.096080,0.058972,0.079979,0.079147,95.311744,92.523219,92.380004,90.728080,90.590972,90.098348,89.341147
0.450000,1.710564,0.080156,0.079836,0.096386,0.058670,0.079978,0.079001,95.342564,92.523242,92.379999,90.728386,90.590670,90.098348,89.341001
0.466667,1.736402,0.080180,0.079832,0.096686,0.058379,0.079978,0.078836,95.368402,92.523266,92.379995,90.728686,90.590379,90.098347,89.340836
0.483333,1.757125,0.080208,0.079827,0.096979,0.058099,0.079978,0.078653,95.389125,92.523293,92.379991,90.728979,90.590099,90.098347,89.340653
0.500000,1.772616,0.080238,0.079823,0.097266,0.057828,0.079977,0.078453,95.404616,92.523323,92.379986,90.729266,90.589828,90.098347,89.340453
0.516667,1.784277,0.080270,0.079818,0.097547,0.057567,0.079977,0.078235,95.416277,92.523356,92.379981,90.729547,90.589567,90.098346,89.340235
0.533333,1.794469,0.080306,0.079814,0.097822,0.057314,0.079976,0.078001,95.426469,92.523391,92.379977,90.729822,90.589314,90.098346,89.340001
0.550000,1.803517,0.080344,0.079809,0.098091,0.057069,0.079976,0.077751,95.435517,92.523429,92.379972,90.730091,90.589069,90.098346,89.339751
0.566667,1.811652,0.080385,0.079805,0.098356,0.056833,0.079976,0.077487,95.443652,92.523470,92.379968,90.730356,90.588833,90.098345,89.339487
0.583333,1.819027,0.080432,0.079800,0.098615,0.056603,0.079975,0.077208,95.451027,92.523517,92.379963,90.730615,90.588603,90.098345,89.339208
0.600000,1.825754,0.080551,0.079796,0.098870,0.056381,0.079975,0.076915,95.457754,92.523636,92.379959,90.730870,90.588381,90.098345,89.338915
0.616667,1.831922,0.081998,0.079791,0.099120,0.056166,0.079975,0.076611,95.463922,92.525084,92.379954,90.731120,90.588166,90.098344,89.338611
0.633333,1.837603,0.102458,0.079787,0.099366,0.055957,0.079974,0.076295,95.469603,92.545544,92.379950,90.731366,90.587957,90.098344,89.338295
0.650000,1.842859,0.216521,0.079783,0.099608,0.055754,0.079974,0.075968,95.474859,92.659607,92.379946,90.731608,90.587754,90.098344,89.337968
0.666667,1.847742,0.414654,0.079779,0.099846,0.055557,0.079974,0.075632,95.479742,92.857740,92.379942,90.731846,90.587557,90.098343,89.337632
0.683333,1.852293,0.596830,0.079775,0.100080,0.055365,0.079973,0.075288,95.484293,93.039915,92.379938,90.732080,90.587365,90.098343,89.337288
0.700000,1.856552,0.743875,0.079772,0.100310,0.055179,0.079973,0.074935,95.488552,93.186961,92.379935,90.732310,90.587179,90.098343,89.336935
0.716667,1.860550,0.819066,0.079771,0.100537,0.054997,0.079973,0.074576,95.492550,93.262152,92.379934,90.732537,90.586997,90.098342,89.336576
0.733333,1.864317,0.881408,0.079824,0.100760,0.054821,0.079973,0.074211,95.496317,93.324494,92.379987,90.732760,90.586821,90.098342,89.336211
0.750000,1.867879,0.940681,0.080723,0.100981,0.054650,0.079972,0.073841,95.499879,93.383766,92.380886,90.732981,90.586650,90.098342,89.335841
0.766667,1.871259,0.995374,0.092125,0.101198,0.054482,0.079972,0.073466,95.503259,93.438460,92.392288,90.733198,90.586482,90.098342,89.335466
0.783333,1.874478,1.045573,0.162380,0.101412,0.054319,0.079972,0.073087,95.506478,93.488659,92.462543,90.733412,90.586319,90.098341,89.335087
0.800000,1.877552,1.091674,0.311275,0.101624,0.054161,0.079971,0.072705,95.509552,93.534760,92.611438,90.733624,90.586161,90.098341,89.334705
0.816667,1.880496,1.134108,0.462728,0.101833,0.054006,0.079971,0.072321,95.512496,93.577194,92.762891,90.733833,90.586006,90.098341,89.334321
0.833333,1.883320,1.173278,0.588580,0.102040,0.053855,0.079971,0.071935,95.515320,93.616364,92.888743,90.734040,90.585855,90.098340,89.333935
0.850000,1.886035,1.209544,0.692771,0.102244,0.053707,0.079971,0.071548,95.518035,93.652630,92.992934,90.734244,90.585707,90.098340,89.333548
0.866667,1.888648,1.243230,0.772890,0.102447,0.053564,0.079970,0.071161,95.520648,93.686316,93.073053,90.734447,90.585564,90.098340,89.333161
0.883333,1.891167,1.274614,0.807722,0.102647,0.053423,0.079970,0.070773,95.523167,93.717700,93.107885,90.734647,90.585423,90.098340,89.332773
0.900000,1.893599,1.303920,0.846353,0.102845,0.053286,0.079970,0.070385,95.525599,93.747006,93.146516,90.734845,90.585286,90.098339,89.332385
0.916667,1.895947,1.331323,0.883795,0.103042,0.053152,0.079970,0.069998,95.527947,93.774408,93.183958,90.735042,90.585152,90.098339,89.331998
0.933333,1.898217,1.356858,0.919132,0.103237,0.053021,0.079969,0.069613,95.530217,93.799944,93.219295,90.735237,90.585021,90.098339,89.331613
0.950000,1.900411,1.380301,0.952247,0.103431,0.052893,0.079969,0.069229,95.532411,93.823387,93.252410,90.735431,90.584893,90.098339,89.331229
0.966667,1.902524,1.401508,0.983225,0.103623,0.052768,0.079969,0.068846,95.534524,93.844594,93.283388,90.735623,90.584768,90.098338,89.330846
0.983333,1.904552,1.420700,1.012207,0.103814,0.052645,0.079969,0.068466,95.536552,93.863785,93.312370,90.735814,90.584645,90.098338,89.330466
1.000000,1.906484,1.438227,1.039349,0.104003,0.052525,0.079968,0.068088,95.538484,93.881313,93.339512,90.736003,90.584525,90.098338,89.330088
1.016667,1.908315,1.454365,1.064797,0.104192,0.052408,0.079968,0.067713,95.540315,93.897451,93.364960,90.736192,90.584408,90.098338,89.329713
1.033333,1.910043,1.469302,1.088688,0.104380,0.052293,0.079968,0.067341,95.542043,93.912387,93.388851,90.736380,90.584293,90.098337,89.329341
1.050000,1.911672,1.483179,1.111142,0.104567,0.052181,0.079968,0.066973,95.543672,93.926264,93.411305,90.736567,90.584181,90.098337,89.328973
1.066667,1.913208,1.496111,1.132264,0.104753,0.052071,0.079967,0.066607,95.545208,93.939197,93.432427,90.736753,90.584071,90.098337,89.328607
1.083333,1.914658,1.508195,1.152151,0.104939,0.051963,0.079967,0.066245,95.546658,93.951281,93.452314,90.736939,90.583963,90.098337,89.328245
1.100000,1.916029,1.519514,1.170884,0.105124,0.051857,0.079967,0.065887,95.548029,93.962600,93.471047,90.737124,90.583857,90.098336,89.327887
1.116667,1.917326,1.530137,1.188527,0.105309,0.051754,0.079967,0.065533,95.549326,93.973223,93.488690,90.737309,90.583754,90.098336,89.327533
1.133333,1.918554,1.540126,1.205135,0.105493,0.051652,0.079966,0.065182,95.550554,93.983212,93.505298,90.737493,90.583652,90.098336,89.327182
1.150000,1.919720,1.549531,1.220758,0.105677,0.051553,0.079966,0.064836,95.551720,93.992617,93.520921,90.737677,90.583553,90.098336,89.326836
1.166667,1.920826,1.558399,1.235435,0.105861,0.051455,0.079966,0.064494,95.552826,94.001485,93.535598,90.737861,90.583455,90.098335,89.326494
1.183333,1.921877,1.566768,1.249216,0.106045,0.051359,0.079966,0.064156,95.553877,94.009854,93.549379,90.738045,90.583359,90.098335,89.326156
1.200000,1.922874,1.574672,1.262154,0.106229,0.051265,0.079965,0.063823,95.554874,94.017758,93.562317,90.738229,90.583265,90.098335,89.325823
1.216667,1.923818,1.582140,1.274301,0.106413,0.051173,0.079965,0.063494,95.555818,94.025226,93.574464,90.738413,90.583173,90.098335,89.325494
1.233333,1.924710,1.589195,1.285709,0.106597,0.051083,0.079965,0.063169,95.556710,94.032281,93.585873,90.738597,90.583083,90.098334,89.325169
1.250000,1.925553,1.595860,1.296427,0.106782,0.050994,0.079965,0.062849,95.557553,94.038946,93.596590,90.738782,90.582994,90.098334,89.324849
1.266667,1.926347,1.602157,1.306501,0.106967,0.050907,0.079964,0.062533,95.558347,94.045242,93.606664,90.738967,90.582907,90.098334,89.324533
1.283333,1.927095,1.608105,1.315972,0.107152,0.050821,0.079964,0.062222,95.559095,94.051190,93.616136,90.739152,90.582821,90.098334,89.324222
1.300000,1.927800,1.613724,1.324883,0.107337,0.050737,0.079964,0.061916,95.559800,94.056810,93.625046,90.739337,90.582737,90.098333,89.323916
1.316667,1.928465,1.619033,1.333269,0.107523,0.050655,0.079964,0.061614,95.560465,94.062119,93.633433,90.739523,90.582655,90.098333,89.323614
1.333333,1.929091,1.624049,1.341167,0.107710,0.050573,0.079963,0.061316,95.561091,94.067135,93.641330,90.739710,90.582573,90.098333,89.323316
1.350000,1.929683,1.628789,1.348607,0.107897,0.050494,0.079963,0.061024,95.561683,94.071875,93.648770,90.739897,90.582494,90.098333,89.323024
1.366667,1.930241,1.633269,1.355620,0.108084,0.050415,0.079963,0.060736,95.562241,94.076355,93.655783,90.740084,90.582415,90.098332,89.322736
1.383333,1.930768,1.637503,1.362234,0.108272,0.050338,0.079963,0.060452,95.562768,94.080589,93.662397,90.740272,90.582338,90.098332,89.322452
1.400000,1.931267,1.641506,1.368476,0.108461,0.050263,0.079962,0.060173,95.563267,94.084592,93.668639,90.740461,90.582263,90.098332,89.322173
1.416667,1.931738,1.645291,1.374370,0.108651,0.050188,0.079962,0.059898,95.563738,94.088376,93.674533,90.740651,90.582188,90.098332,89.321898
1.433333,1.932184,1.648870,1.379939,0.108841,0.050115,0.079962,0.059628,95.564184,94.091956,93.680102,90.740841,90.582115,90.098331,89.321628
1.450000,1.932606,1.652256,1.385203,0.109033,0.050043,0.079961,0.059363,95.564606,94.095342,93.685366,90.741033,90.582043,90.098331,89.321363
1.466667,1.933005,1.655460,1.390183,0.109225,0.049972,0.079961,0.059101,95.565005,94.098545,93.690346,90.741225,90.581972,90.098331,89.321101
1.483333,1.933383,1.658492,1.394896,0.109417,0.049903,0.079961,0.058844,95.565383,94.101578,93.695059,90.741417,90.581903,90.098330,89.320844
1.500000,1.933742,1.661363,1.399360,0.109611,0.049834,0.079961,0.058592,95.565742,94.104448,93.699523,90.741611,90.581834,90.098330,89.320592
1.516667,1.934082,1.664082,1.403588,0.109806,0.049767,0.079960,0.058344,95.566082,94.107167,93.703751,90.741806,90.581767,90.098330,89.320344
1.533333,1.934403,1.666657,1.407597,0.110001,0.049700,0.079960,0.058100,95.566403,94.109743,93.707760,90.742001,90.581700,90.098330,89.320100
1.550000,1.934709,1.669099,1.411399,0.110197,0.049635,0.079960,0.057860,95.566709,94.112184,93.711562,90.742197,90.581635,90.098329,89.319860
1.566667,1.934998,1.671413,1.415006,0.110395,0.049571,0.079960,0.057625,95.566998,94.114499,93.715169,90.742395,90.581571,90.098329,89.319625
1.583333,1.935272,1.673607,1.418430,0.110593,0.049507,0.079959,0.057393,95.567272,94.116693,93.718593,90.742593,90.581507,90.098329,89.319393
1.600000,1.935532,1.675689,1.421682,0.110792,0.049445,0.079959,0.057166,95.567532,94.118775,93.721845,90.742792,90.581445,90.098329,89.319166
1.616667,1.935778,1.677665,1.424771,0.110991,0.049384,0.079959,0.056943,95.567778,94.120750,93.724934,90.742991,90.581384,90.098328,89.318943
1.633333,1.936012,1.679540,1.427707,0.111192,0.049323,0.079959,0.056724,95.568012,94.122625,93.727870,90.743192,90.581323,90.098328,89.318724
1.650000,1.936234,1.681320,1.430498,0.111394,0.049264,0.079958,0.056508,95.568234,94.124406,93.730661,90.743394,90.581264,90.098328,89.318508
1.666667,1.936444,1.683011,1.433153,0.111597,0.049205,0.079958,0.056297,95.568444,94.126097,93.733316,90.743597,90.581205,90.098328,89.318297
1.683333,1.936643,1.684617,1.435679,0.111804,0.049147,0.079958,0.056089,95.568643,94.127703,93.735843,90.743804,90.581147,90.098328,89.318089
1.700000,1.936832,1.686144,1.438084,0.112023,0.049090,0.079958,0.055885,95.568832,94.129230,93.738247,90.744023,90.581090,90.098327,89.317885
1.716667,1.937011,1.687595,1.440374,0.112290,0.049034,0.079958,0.055685,95.569011,94.130681,93.740537,90.744290,90.581034,90.098327,89.317685
1.733333,1.937181,1.688975,1.442555,0.112738,0.048979,0.079958,0.055488,95.569181,94.132061,93.742719,90.744738,90.580979,90.098327,89.317488
1.750000,1.937343,1.690287,1.444634,0.113859,0.048924,0.079957,0.055295,95.569343,94.133373,93.744797,90.745859,90.580924,90.098327,89.317295
1.766667,1.937496,1.691536,1.446616,0.117293,0.048871,0.079957,0.055106,95.569496,94.134621,93.746779,90.749293,90.580871,90.098327,89.317106
1.783333,1.937641,1.692724,1.448505,0.127519,0.048818,0.079957,0.054920,95.569641,94.135810,93.748669,90.759519,90.580818,90.098327,89.316920
1.800000,1.937779,1.693855,1.450307,0.152677,0.048766,0.079957,0.054737,95.569779,94.136941,93.750470,90.784677,90.580766,90.098327,89.316737
