node,distance_km,hmax_m,hmax_time_h,safe_depth_m,design_depth_m,exceeds_safe,exceeds_design
-1000392,0.396000,2.627590,14.000000,3.456000,3.840000,False,False
-1000393,0.397000,2.628323,14.000000,3.456000,3.840000,False,False
-1000394,0.398000,2.629057,14.000000,3.456000,3.840000,False,False
-1000395,0.399000,2.629790,14.000000,3.456000,3.840000,False,False
-1000396,0.400000,2.630524,14.000000,3.456000,3.840000,False,False
-1000397,0.401000,2.631258,14.000000,3.456000,3.840000,False,False
-1000398,0.402000,2.631993,14.000000,3.456000,3.840000,False,False
-1000399,0.403000,2.632727,14.000000,3.456000,3.840000,False,False
-1000400,0.404000,2.633462,14.000000,3.456000,3.840000,False,False
-1000401,0.405000,2.634198,14.000000,3.456000,3.840000,False,False
-1000402,0.406000,2.634933,14.000000,3.456000,3.840000,False,False
-1000403,0.407000,2.635669,14.000000,3.456000,3.840000,False,False
-1000404,0.408000,2.636405,14.000000,3.456000,3.840000,False,False
-1000405,0.409000,2.637141,14.000000,3.456000,3.840000,False,False
-1000406,0.410000,2.637877,14.000000,3.456000,3.840000,False,False
-1000407,0.411000,2.638614,14.000000,3.456000,3.840000,False,False
-1000408,0.412000,2.639351,14.000000,3.456000,3.840000,False,False
-1000409,0.413000,2.640088,14.000000,3.456000,3.840000,False,False
-1000410,0.414000,2.640825,14.000000,3.456000,3.840000,False,False
-1000411,0.415000,2.641563,14.000000,3.456000,3.840000,False,False
-1000412,0.416000,2.642301,14.000000,3.456000,3.840000,False,False
-1000413,0.417000,2.643039,14.000000,3.456000,3.840000,False,False
-1000414,0.418000,2.643778,14.000000,3.456000,3.840000,False,False
-1000415,0.419000,2.644516,14.000000,3.456000,3.840000,False,False
-1000416,0.420000,2.645255,14.000000,3.456000,3.840000,False,False
-1000417,0.421000,2.645995,14.000000,3.456000,3.840000,False,False
-1000418,0.422000,2.646734,14.000000,3.456000,3.840000,False,False
-1000419,0.423000,2.647474,14.000000,3.456000,3.840000,False,False
-1000420,0.424000,2.648214,14.000000,3.456000,3.840000,False,False
-1000421,0.425000,2.648954,14.000000,3.456000,3.840000,False,False
-1000422,0.426000,2.649694,14.000000,3.456000,3.840000,False,False
-1000423,0.427000,2.650435,14.000000,3.456000,3.840000,False,False
-1000424,0.428000,2.651176,14.000000,3.456000,3.840000,False,False
-1000425,0.429000,2.651917,14.000000,3.456000,3.840000,False,False
-1000426,0.430000,2.652658,14.000000,3.456000,3.840000,False,False
-1000427,0.431000,2.653400,14.000000,3.456000,3.840000,False,False
-1000428,0.432000,2.654142,14.000000,3.456000,3.840000,False,False
-1000429,0.433000,2.654884,14.000000,3.456000,3.840000,False,False
-1000430,0.434000,2.655627,14.000000,3.456000,3.840000,False,False
-1000431,0.435000,2.656369,14.000000,3.456000,3.840000,False,False
-1000432,0.436000,2.657112,14.000000,3.456000,3.840000,False,False
10,0.436704,2.657635,14.000000,3.456000,3.840000,False,False
-1000433,0.437000,2.657855,14.000000,3.456000,3.840000,False,False
-1000434,0.438000,2.658599,14.000000,3.456000,3.840000,False,False
-1000435,0.439000,2.659342,14.000000,3.456000,3.840000,False,False
-1000436,0.440000,2.660086,14.000000,3.456000,3.840000,False,False
-1000437,0.441000,2.660830,14.000000,3.456000,3.840000,False,False
-1000438,0.442000,2.661575,14.000000,3.456000,3.840000,False,False
-1000439,0.443000,2.662319,14.000000,3.456000,3.840000,False,False
-1000440,0.444000,2.663064,14.000000,3.456000,3.840000,False,False
-1000441,0.445000,2.663809,14.000000,3.456000,3.840000,False,False
-1000442,0.446000,2.664555,14.000000,3.456000,3.840000,False,False
-1000443,0.447000,2.665300,14.000000,3.456000,3.840000,False,False
-1000444,0.448000,2.666046,14.000000,3.456000,3.840000,False,False
-1000445,0.449000,2.666792,14.000000,3.456000,3.840000,False,False
-1000446,0.450000,2.667539,14.000000,3.456000,3.840000,False,False
-1000447,0.451000,2.668285,14.000000,3.456000,3.840000,False,False
-1000448,0.452000,2.669032,14.000000,3.456000,3.840000,False,False
-1000449,0.453000,2.669779,14.000000,3.456000,3.840000,False,False
-1000450,0.454000,2.670526,14.000000,3.456000,3.840000,False,False
-1000451,0.455000,2.671274,14.000000,3.456000,3.840000,False,False
-1000452,0.456000,2.672022,14.000000,3.456000,3.840000,False,False
-1000453,0.457000,2.672770,14.000000,3.456000,3.840000,False,False
-1000454,0.458000,2.673518,14.000000,3.456000,3.840000,False,False
-1000455,0.459000,2.674267,14.000000,3.456000,3.840000,False,False
-1000456,0.460000,2.675015,14.000000,3.456000,3.840000,False,False
-1000457,0.461000,2.675764,14.000000,3.456000,3.840000,False,False
-1000458,0.462000,2.676513,14.000000,3.456000,3.840000,False,False
-1000459,0.463000,2.677263,14.000000,3.456000,3.840000,False,False
-1000460,0.464000,2.678013,14.000000,3.456000,3.840000,False,False
-1000461,0.465000,2.678763,14.000000,3.456000,3.840000,False,False
-1000462,0.466000,2.679513,14.000000,3.456000,3.840000,False,False
-1000463,0.467000,2.680263,14.000000,3.456000,3.840000,False,False
-1000464,0.468000,2.681014,14.000000,3.456000,3.840000,False,False
-1000465,0.469000,2.681765,14.000000,3.456000,3.840000,False,False
-1000466,0.470000,2.682516,14.000000,3.456000,3.840000,False,False
-1000467,0.471000,2.683267,14.000000,3.456000,3.840000,False,False
-1000468,0.472000,2.684019,14.000000,3.456000,3.840000,False,False
-1000469,0.473000,2.684771,14.000000,3.456000,3.840000,False,False
-1000470,0.474000,2.685523,14.000000,3.456000,3.840000,False,False
-1000471,0.475000,2.686275,14.000000,3.456000,3.840000,False,False
-1000472,0.476000,2.687028,14.000000,3.456000,3.840000,False,False
-1000473,0.477000,2.687781,14.000000,3.456000,3.840000,False,False
-1000474,0.478000,2.688534,14.000000,3.456000,3.840000,False,False
-1000475,0.479000,2.689287,14.000000,3.456000,3.840000,False,False
-1000476,0.480000,2.690041,14.000000,3.456000,3.840000,False,False
-1000477,0.481000,2.690794,14.000000,3.456000,3.840000,False,False
-1000478,0.482000,2.691548,14.000000,3.456000,3.840000,False,False
-1000479,0.483000,2.692303,14.000000,3.456000,3.840000,False,False
-1000480,0.484000,2.693057,14.000000,3.456000,3.840000,False,False
-1000481,0.485000,2.693812,14.000000,3.456000,3.840000,False,False
-1000482,0.486000,2.694567,14.000000,3.456000,3.840000,False,False
-1000483,0.487000,2.695322,14.000000,3.456000,3.840000,False,False
-1000484,0.488000,2.696077,14.000000,3.456000,3.840000,False,False
-1000485,0.489000,2.696833,14.000000,3.456000,3.840000,False,False
-1000486,0.490000,2.697589,14.000000,3.456000,3.840000,False,False
-1000487,0.491000,2.698345,14.000000,3.456000,3.840000,False,False
11,0.491674,2.698855,14.000000,3.456000,3.840000,False,False
-1000488,0.492000,2.698871,14.000000,3.456000,3.840000,False,False
-1000489,0.493000,2.698918,14.000000,3.456000,3.840000,False,False
-1000490,0.494000,2.698966,14.000000,3.456000,3.840000,False,False
-1000491,0.495000,2.699013,14.000000,3.456000,3.840000,False,False
-1000492,0.496000,2.699061,14.000000,3.456000,3.840000,False,False
-1000493,0.497000,2.699108,14.000000,3.456000,3.840000,False,False
-1000494,0.498000,2.699156,14.000000,3.456000,3.840000,False,False
-1000495,0.499000,2.699204,14.000000,3.456000,3.840000,False,False
-1000496,0.500000,2.699251,14.000000,3.456000,3.840000,False,False
-1000497,0.501000,2.699299,14.000000,3.456000,3.840000,False,False
-1000498,0.502000,2.699347,14.000000,3.456000,3.840000,False,False
-1000499,0.503000,2.699394,14.000000,3.456000,3.840000,False,False
-1000500,0.504000,2.699442,14.000000,3.456000,3.840000,False,False
-1000501,0.505000,2.699490,14.000000,3.456000,3.840000,False,False
-1000502,0.506000,2.699537,14.000000,3.456000,3.840000,False,False
-1000503,0.507000,2.699585,14.000000,3.456000,3.840000,False,False
-1000504,0.508000,2.699633,14.000000,3.456000,3.840000,False,False
-1000505,0.509000,2.699681,14.000000,3.456000,3.840000,False,False
-1000506,0.510000,2.699728,14.000000,3.456000,3.840000,False,False
-1000507,0.511000,2.699776,14.000000,3.456000,3.840000,False,False
-1000508,0.512000,2.699824,14.000000,3.456000,3.840000,False,False
-1000509,0.513000,2.699872,14.000000,3.456000,3.840000,False,False
-1000510,0.514000,2.699920,14.000000,3.456000,3.840000,False,False
-1000511,0.515000,2.699968,14.000000,3.456000,3.840000,False,False
-1000512,0.516000,2.700015,14.000000,3.456000,3.840000,False,False
-1000513,0.517000,2.700063,14.000000,3.456000,3.840000,False,False
-1000514,0.518000,2.700111,14.000000,3.456000,3.840000,False,False
-1000515,0.519000,2.700159,14.000000,3.456000,3.840000,False,False
-1000516,0.520000,2.700207,14.000000,3.456000,3.840000,False,False
-1000517,0.521000,2.700255,14.000000,3.456000,3.840000,False,False
-1000518,0.522000,2.700303,14.000000,3.456000,3.840000,False,False
-1000519,0.523000,2.700351,14.000000,3.456000,3.840000,False,False
-1000520,0.524000,2.700399,14.000000,3.456000,3.840000,False,False
-1000521,0.525000,2.700447,14.000000,3.456000,3.840000,False,False
-1000522,0.526000,2.700495,14.000000,3.456000,3.840000,False,False
-1000523,0.527000,2.700543,14.000000,3.456000,3.840000,False,False
-1000524,0.528000,2.700591,14.000000,3.456000,3.840000,False,False
-1000525,0.529000,2.700639,14.000000,3.456000,3.840000,False,False
-1000526,0.530000,2.700687,14.000000,3.456000,3.840000,False,False
-1000527,0.531000,2.700735,14.000000,3.456000,3.840000,False,False
-1000528,0.532000,2.700783,14.000000,3.456000,3.840000,False,False
-1000529,0.533000,2.700831,14.000000,3.456000,3.840000,False,False
-1000530,0.534000,2.700879,14.000000,3.456000,3.840000,False,False
-1000531,0.535000,2.700927,14.000000,3.456000,3.840000,False,False
12,0.535345,2.700944,14.000000,3.456000,3.840000,False,False
-1000532,0.536000,2.700975,14.000000,3.456000,3.840000,False,False
-1000533,0.537000,2.701024,14.000000,3.456000,3.840000,False,False
-1000534,0.538000,2.701072,14.000000,3.456000,3.840000,False,False
-1000535,0.539000,2.701120,14.000000,3.456000,3.840000,False,False
-1000536,0.540000,2.701168,14.000000,3.456000,3.840000,False,False
-1000537,0.541000,2.701216,14.000000,3.456000,3.840000,False,False
-1000538,0.542000,2.701265,14.000000,3.456000,3.840000,False,False
-1000539,0.543000,2.701313,14.000000,3.456000,3.840000,False,False
-1000540,0.544000,2.701361,14.000000,3.456000,3.840000,False,False
-1000541,0.545000,2.701409,14.000000,3.456000,3.840000,False,False
-1000542,0.546000,2.701458,14.000000,3.456000,3.840000,False,False
-1000543,0.547000,2.701506,14.000000,3.456000,3.840000,False,False
-1000544,0.548000,2.701554,14.000000,3.456000,3.840000,False,False
-1000545,0.549000,2.701602,14.000000,3.456000,3.840000,False,False
-1000546,0.550000,2.701651,14.000000,3.456000,3.840000,False,False
-1000547,0.551000,2.701699,14.000000,3.456000,3.840000,False,False
-1000548,0.552000,2.701747,14.000000,3.456000,3.840000,False,False
-1000549,0.553000,2.701796,14.000000,3.456000,3.840000,False,False
-1000550,0.554000,2.701844,14.000000,3.456000,3.840000,False,False
-1000551,0.555000,2.701893,14.000000,3.456000,3.840000,False,False
-1000552,0.556000,2.701941,14.000000,3.456000,3.840000,False,False
-1000553,0.557000,2.701989,14.000000,3.456000,3.840000,False,False
-1000554,0.558000,2.702038,14.000000,3.456000,3.840000,False,False
-1000555,0.559000,2.702086,14.000000,3.456000,3.840000,False,False
-1000556,0.560000,2.702135,14.000000,3.456000,3.840000,False,False
-1000557,0.561000,2.702183,14.000000,3.456000,3.840000,False,False
-1000558,0.562000,2.702232,14.000000,3.456000,3.840000,False,False
-1000559,0.563000,2.702280,14.000000,3.456000,3.840000,False,False
-1000560,0.564000,2.702329,14.000000,3.456000,3.840000,False,False
-1000561,0.565000,2.702377,14.000000,3.456000,3.840000,False,False
-1000562,0.566000,2.702426,14.000000,3.456000,3.840000,False,False
-1000563,0.567000,2.702474,14.000000,3.456000,3.840000,False,False
-1000564,0.568000,2.702523,14.000000,3.456000,3.840000,False,False
-1000565,0.569000,2.702572,14.000000,3.456000,3.840000,False,False
-1000566,0.570000,2.702620,14.000000,3.456000,3.840000,False,False
-1000567,0.571000,2.702669,14.000000,3.456000,3.840000,False,False
-1000568,0.572000,2.702717,14.000000,3.456000,3.840000,False,False
-1000569,0.573000,2.702766,14.000000,3.456000,3.840000,False,False
-1000570,0.574000,2.702815,14.000000,3.456000,3.840000,False,False
-1000571,0.575000,2.702863,14.000000,3.456000,3.840000,False,False
-1000572,0.576000,2.702912,14.000000,3.456000,3.840000,False,False
-1000573,0.577000,2.702961,14.000000,3.456000,3.840000,False,False
-1000574,0.578000,2.703010,14.000000,3.456000,3.840000,False,False
13,0.579015,2.703059,14.000000,3.456000,3.840000,False,False
-1000575,0.580000,2.703107,14.000000,3.456000,3.840000,False,False
-1000576,0.581000,2.703156,14.000000,3.456000,3.840000,False,False
-1000577,0.582000,2.703205,14.000000,3.456000,3.840000,False,False
-1000578,0.583000,2.703253,14.000000,3.456000,3.840000,False,False
-1000579,0.584000,2.703302,14.000000,3.456000,3.840000,False,False
-1000580,0.585000,2.703351,14.000000,3.456000,3.840000,False,False
-1000581,0.586000,2.703400,14.000000,3.456000,3.840000,False,False
-1000582,0.587000,2.703449,14.000000,3.456000,3.840000,False,False
-1000583,0.588000,2.703497,14.000000,3.456000,3.840000,False,False
-1000584,0.589000,2.703546,14.000000,3.456000,3.840000,False,False
-1000585,0.590000,2.703595,14.000000,3.456000,3.840000,False,False
-1000586,0.591000,2.703644,14.000000,3.456000,3.840000,False,False
-1000587,0.592000,2.703693,14.000000,3.456000,3.840000,False,False
-1000588,0.593000,2.703742,14.000000,3.456000,3.840000,False,False
-1000589,0.594000,2.703791,14.000000,3.456000,3.840000,False,False
-1000590,0.595000,2.703840,14.000000,3.456000,3.840000,False,False
-1000591,0.596000,2.703889,14.000000,3.456000,3.840000,False,False
-1000592,0.597000,2.703938,14.000000,3.456000,3.840000,False,False
-1000593,0.598000,2.703987,14.000000,3.456000,3.840000,False,False
-1000594,0.599000,2.704036,14.000000,3.456000,3.840000,False,False
-1000595,0.600000,2.704085,14.000000,3.456000,3.840000,False,False
-1000596,0.601000,2.704134,14.000000,3.456000,3.840000,False,False
-1000597,0.602000,2.704183,14.000000,3.456000,3.840000,False,False
-1000598,0.603000,2.704232,14.000000,3.456000,3.840000,False,False
-1000599,0.604000,2.704281,14.000000,3.456000,3.840000,False,False
-1000600,0.605000,2.704330,14.000000,3.456000,3.840000,False,False
-1000601,0.606000,2.704379,14.000000,3.456000,3.840000,False,False
-1000602,0.607000,2.704428,14.000000,3.456000,3.840000,False,False
-1000603,0.608000,2.704477,14.000000,3.456000,3.840000,False,False
-1000604,0.609000,2.704527,14.000000,3.456000,3.840000,False,False
-1000605,0.610000,2.704576,14.000000,3.456000,3.840000,False,False
-1000606,0.611000,2.704625,14.000000,3.456000,3.840000,False,False
-1000607,0.612000,2.704674,14.000000,3.456000,3.840000,False,False
-1000608,0.613000,2.704723,14.000000,3.456000,3.840000,False,False
-1000609,0.614000,2.704773,14.000000,3.456000,3.840000,False,False
-1000610,0.615000,2.704822,14.000000,3.456000,3.840000,False,False
-1000611,0.616000,2.704871,14.000000,3.456000,3.840000,False,False
-1000612,0.617000,2.704920,14.000000,3.456000,3.840000,False,False
-1000613,0.618000,2.704970,14.000000,3.456000,3.840000,False,False
-1000614,0.619000,2.705019,14.000000,3.456000,3.840000,False,False
-1000615,0.620000,2.705068,14.000000,3.456000,3.840000,False,False
-1000616,0.621000,2.705118,14.000000,3.456000,3.840000,False,False
-1000617,0.622000,2.705167,14.000000,3.456000,3.840000,False,False
14,0.622686,2.705201,14.000000,3.456000,3.840000,False,False
-1000618,0.623000,2.705216,14.000000,3.456000,3.840000,False,False
-1000619,0.624000,2.705266,14.000000,3.456000,3.840000,False,False
-1000620,0.625000,2.705315,14.000000,3.456000,3.840000,False,False
-1000621,0.626000,2.705364,14.000000,3.456000,3.840000,False,False
-1000622,0.627000,2.705414,14.000000,3.456000,3.840000,False,False
-1000623,0.628000,2.705463,14.000000,3.456000,3.840000,False,False
-1000624,0.629000,2.705513,14.000000,3.456000,3.840000,False,False
-1000625,0.630000,2.705562,14.000000,3.456000,3.840000,False,False
-1000626,0.631000,2.705611,14.000000,3.456000,3.840000,False,False
-1000627,0.632000,2.705661,14.000000,3.456000,3.840000,False,False
-1000628,0.633000,2.705710,14.000000,3.456000,3.840000,False,False
-1000629,0.634000,2.705760,14.000000,3.456000,3.840000,False,False
-1000630,0.635000,2.705809,14.000000,3.456000,3.840000,False,False
-1000631,0.636000,2.705859,14.000000,3.456000,3.840000,False,False
-1000632,0.637000,2.705909,14.000000,3.456000,3.840000,False,False
-1000633,0.638000,2.705958,14.000000,3.456000,3.840000,False,False
-1000634,0.639000,2.706008,14.000000,3.456000,3.840000,False,False
-1000635,0.640000,2.706057,14.000000,3.456000,3.840000,False,False
-1000636,0.641000,2.706107,14.000000,3.456000,3.840000,False,False
-1000637,0.642000,2.706156,14.000000,3.456000,3.840000,False,False
-1000638,0.643000,2.706206,14.000000,3.456000,3.840000,False,False
-1000639,0.644000,2.706256,14.000000,3.456000,3.840000,False,False
-1000640,0.645000,2.706305,14.000000,3.456000,3.840000,False,False
-1000641,0.646000,2.706355,14.000000,3.456000,3.840000,False,False
-1000642,0.647000,2.706405,14.000000,3.456000,3.840000,False,False
-1000643,0.648000,2.706454,14.000000,3.456000,3.840000,False,False
-1000644,0.649000,2.706504,14.000000,3.456000,3.840000,False,False
-1000645,0.650000,2.706554,14.000000,3.456000,3.840000,False,False
-1000646,0.651000,2.706604,14.000000,3.456000,3.840000,False,False
